70490	643294942	1513427678582	踩 一 踩 
70481	677933844	1516374560161	是 摔交 不是 摔跤 哦 鬼脸 
70268	340841541	1490646889392	有 
70331	502559213	1502201127057	陈 雷 的 歌 好多 都没 没什么 什么人 什么 人 评论 啊 歌 这么 好听 听的歌 的 歌 
70436	487532541	1501171710692	便 便 便 便 便 便 
70256	622087739	1511424221731	知 常 曰 明 
70390	612968789	1510501040255	喜欢 这部 电视剧 电视 剧 喜欢 这首 片尾曲 片尾 曲 喜欢 这里 喜欢 也 喜欢 这首 首歌 的 你 
70247	568752910	1506516997153	好 
70172	711363466	1519065223201	这是 在唱 红 歌 吗 怒 怒 
70334	537187247	1503863448996	韻 
70455	613206248	1510541995827	超 棒 这个 编曲 
70373	699712582	1518146413311	听着 很 感动 
70210	248416377	1479360193257	走错 频道 我 自己 走 
70269	466570628	1499626116213	深夜 循环 
70285	712755639	1519186760553	嗯 我们 我 们 是 最 胖 的 强 强 
70001	721399094	1519834207537	世界上 世界 上有 有 两个 两 个 我 一个 一 个 真心 难过 一个 一 个 假装 快乐 
70332	514003919	1502983094655	戚戚 
70164	720531635	1519779000326	自由 画面 感 自由 随意 可 切换 切 换 
70080	469109344	1499839848528	其实 实多 多交 交流 就 没有 有 那么 孤单 
70317	439834352	1497494986565	棒 呲牙 
70105	668353209	1515600787055	喜欢 啊 很 平静 
70396	659653917	1514905047154	网易 云 说 我 曾经 很喜欢 喜欢 但 最近 近似 似乎 把 这首 首歌 遗忘 忘了 特地回 特地 回来 再听 还是 只有 有这 有 这几 几条 评论 
70444	513958777	1502981189246	霸气 外露 
70452	538146643	1503926974902	厉害 啦 南 哥 
70222	197034873	1470873137511	演歌 歌唱 唱法 
70177	557390333	1505483965963	沙发 
70251	639600873	1513082584712	最爱 这 曲 把 水 的 空灵 美好 诠释 得 淋漓尽致 淋漓 尽致 完全 忘 思 忘我 我 的 境界 感 只有 有 美好 愉悦 的 心 
70142	712339974	1519141987080	回来 来了 
70342	716193235	1519436667099	到底 欠 了 你 什么 做梦 都让 我 难过 
70214	430376040	1496737600743	沙发 
70195	606141070	1509862680595	应该是 应该 该是 想 表达 知道 的人 的 人少 欣赏 的人 的 人少 
70115	66898010	1454293717275	格调 
70258	218955396	1474639270070	咋 是 女声 
70086	689520126	1517313316644	有 春水 水溶溶 溶溶 的 感觉 
70178	704596287	1518514491318	竟然 还有 有 编钟 憨笑 
70181	476035434	1500373555501	哈哈哈哈 哈哈哈 哈哈 哈哈哈 哈哈 哈哈 前奏 土 到 聽 不下去 不下 下去了 下去 去了 呲牙 
70137	700431053	1518187348646	泪 目 流泪 终于 于我 我 石 回归 网易 云 
70174	698021407	1518007769158	子曰 周 监 于 二代 二 代 郁郁 乎 文 哉 吾 从 周 
70129	721252047	1519828114246	台湾 百合 百 合 的 剧情 都 忘得 差不多 不多 多了 可是 记得 得当 当时 小小年纪 小小 小年 年纪 体会到 体会 会到 到了 悲凉 感 
70132	714710390	1519315023314	分开 也是 在一起 一起 一 起 
70167	566421189	1506266749225	留个 脚印 
70414	618022647	1511010694461	是 我 自己 太 懦弱 
70454	30269300	1439089100350	酷 
70213	458436861	1498989993241	呲牙 
70156	689353666	1517303672519	师父 生前 的 最后 一次 一 次 雅集 只 弹了 一曲 一 曲 忆 故人 那时 从未 想过 那就是 那就 就是 他 最后 一次 一 次 今 听成 老 这一 一曲 一 曲 又想 想起 起了 师父 
70276	662647741	1515154446541	很细 细腻 的 感情 淡淡 思念 最 喜 这个 版本 
70012	683376041	1516804470986	我 知道 你 说的 的 是 哪个 我 也 在 找那 那个 demo 呲牙 
70378	577066932	1507224445745	可爱 
70308	721850419	1519878406437	在 琴弦 上进 复 啊 
70138	683978748	1516868396563	这一次 这一 一次 一 次 也许 就是 你 上 热 评了 
70457	578813067	1507364048875	爱心 
70329	721272704	1519830043822	呲牙 
70021	720413549	1519751655467	意外 的 好听 
70365	164313935	1464977069289	当时 听到 的 时候 就 觉得 相思 灯 这首 出场 曲 如果 没记 记错 的话 的 话 好听 
70163	161445836	1464450914194	不像 情网 吗 感觉 龙凤胎 龙凤 胎 啊 
70229	603572934	1509639199028	此 坐 皆 乃 雅士 无他 他 想 皆 赞 尔 
70333	673130508	1516016015081	很喜欢 喜欢 呵 
70149	697273742	1517950332894	江 蕙 国宝级 国宝 级 歌手 手 
70014	440440693	1497536940025	我 也 想要 
70101	710211595	1518971949366	当年 年在 channel v 每天 早晨 六点 六 点播 点 播放 的 歌 
70347	502280274	1502187338365	熙 熙 
70420	643451389	1513434332679	存 了 好久 的 音乐 
70053	689897107	1517332816377	心痛 
70412	721988012	1519884871879	看 多 桑 的 时候 这首 首歌 一下子 一下 一 下子 下 子 就 抓住 住了 我 作为 一个 一 个 闽南人 闽南 南人 看着 自己 父辈 以及 祖辈 的 医生 的 命运 感触良多 感触 良多 总 忍不住 不住 想 泪 目 
70451	721160001	1519823397185	可能 我 和你 你 有缘 有 缘 无分 吧 关于 于我 我们 我 们 你 会 遗憾 吗 
70098	357540488	1492273438721	鳳 翱翔 於 千 仞 兮 非 梧 不 栖 士 伏 處 於 一方 一 方 兮 非 主 不依 樂 躬耕 於 壟 亩 兮 吾 愛 草 蘆 聊 寄 傲 於 琴 書 兮 以待 天 時 
70155	720656732	1519790857286	最喜欢 喜欢 这个 版本 的 了 以前 在 我爸 我 爸 车上 听过 
70074	714519874	1519307759847	声音 控制力 控制 力 差 一些 一 些 唱功 还需 需加 加强 
70494	11174078	1424528466326	good night 
70166	693689648	1517659034059	虽是 外行 但求 静心 
70125	549087596	1504717268411	江湖味 江湖 味 
70211	202283144	1471696830276	唉 好吧 
70306	45207941	1446813843806	再见 见 阿 郎 
70376	685713192	1517012502752	爱情 是 最 复杂 但又 最 纯净 的 感情 
70241	554260659	1505150146334	竟然 没有人 没有 有人 有 人 评论 
70288	721427912	1519837396880	不愧 日 推 第一首 第一 一首 一 首 强 
70432	693276548	1517629715869	把 这 玩意 做鬼 鬼故事 故事 音乐 不错 吧 
70363	691570591	1517485916782	好 
70123	701298246	1518259421507	煞星 在此 留名 
70255	138677560	1459960329488	为什么 什么 是 女声 还是 听 习惯 阿吉仔 的 
70300	722316479	1519906306494	时起时伏 绝 而 未 绝 断 而 未 断 正是 人生 生起 起伏 伏 坎 坎坷 坷 一支 一 支 曲 一人 一 人生 人 生 
70196	668368183	1515601136980	好听 吐舌 
70120	10899400	1424082352795	前奏 快要 要让 人 融化 化了 
70379	686061329	1517038358195	这么 好 的 歌 这点 点评 评论 
70226	705467922	1518582425810	乐感 太强 强了 不学 古琴 可惜 了 可爱 
70357	431966356	1496848860602	甘 无人 听 这条 歌 
70092	711852155	1519114401852	有时候 有时 有 时候 看 评论 挺 生气 的 就连 习 琴 五十 十年 年 余 的 先生 也 未曾 给 这个 乐器 下定 定论 怎么 许多人 许多 多人 却 如此 轻易 的 去 评价 呢 
70381	624063175	1511612561496	第二 二 
70400	503970673	1502294886628	这才 才是 我 心目中 心目 目中 真正 的 民歌 来自 土地 的 声音 爱心 
70062	601780377	1509464467919	太好 好听 听了 常 石 磊 的 音乐 是 自由 但不 不松 松散 的 轻松 中 又有 有力 有 力量 浪漫 还有 有 个性 
70486	662634652	1515153113259	没有 有感 有 感情 的 时候 可能 才是 我 真正 的 快乐 
70243	621685040	1511365307018	色 好 欢快 
70240	705999856	1518613263660	廣 東 話 不等于 不等 等于 粵 語 廣 東 語 有 閩 系 潮汕 話 廣 系 廣 州 話 客 系 客家 話 以及 粵 西 的 一些 一 些 方言 而 粵 語 泛指 粵 中 話 廣 州 話 不 過 台 語 的 確 是 特指 閩 南 話 
70272	717728586	1519547191037	啊啊啊 啊啊 啊啊啊 啊啊 啊啊 尖叫 
70209	331433522	1489631773324	吾 志在 在青 青云 何 乃 劣 劣 为 九州 九 州 伍 长 乎 
70459	157596572	1463761241322	整 曲 有点像 有点 有 点 像 人 的 一生 一 生 从 初生 少年 壮年 老年 的 描述 
70171	326210860	1489044202037	从高 高中 中听 听到 到现在 现在 
70407	640013840	1513134368315	范逸臣 的 声音 真的 的 好听 嗷嗷 嗷嗷 海角 七号 七 号 也 喜欢 看完 海角 七号 七 号 更 喜欢 范逸臣 了 
70466	515300172	1503067489628	曲子 很好 的 就是 配乐 乐和 制作 不行 
70113	29509693	1438682875924	拜 拜 拜 拜 拜 
70472	718649743	1519624910165	你 问我 我 想要 的 女朋友 朋友 是什么 什么样 什么 样 的 啊 唔 比你 你 漂亮 亮点 点儿 比你 你 聪明 点 比你 你 高点 恩 反正 不是 你 就好 
70154	434916277	1497075233800	张清芳 版 不相上下 不相 上下 
70395	633636602	1512509575600	感谢 蒋 勋 
70162	514882358	1503046905426	前排 哎 
70192	687363212	1517135165833	不觉得 不觉 觉得 那是 在内 内心 的 纠结 中 奋进 吗 
70353	720620993	1519789087710	原来 有 唱词 
70478	40202358	1444539117044	好不好 好不 不好 好不好 好不 不好 
70417	685616923	1516990593903	色 色 
70358	554395101	1505182018232	挺好 的 歌 
70144	136473318	1459478040664	爱心 
70124	644778842	1513566811757	八楼 八 楼 已 盖好 
70398	720712031	1519793100773	正义 读 tsing gi 而 不是 tsing i 这个 个人 的 发音 好官 啊 
70473	678219372	1516404298632	哈哈 好巧 
70217	715171488	1519361180855	为 您 推荐 星光 蔡 振 南 
70456	372568697	1493801391279	曲 库 小 护士 没 歌词 的 啊 删 一下 一 下 歌词 
70116	690269090	1517378174447	看开 开点 知道 双簧管 双簧 管 的人 的 人 都不 不多 口罩 
70312	666584991	1515462189139	强 
70097	685053756	1516957275874	流泪 
70180	570786119	1506726648257	艺术家 艺术 家 
70136	45959701	1447139039805	不得不 不得 得不 不说 这张 专辑 的 录制 背景 声音 配上 琴 曲 简直 天籁 
70397	247069786	1479173217125	总 让 人 想到 八九十 八九 十年代 十年 年代 的 彩色玻璃 彩色 玻璃 抓 绒 沙发 带 垫肩 的 衣服 
70096	722396547	1519910446394	这部 电影 我 看了 三遍 三 遍 每 看一遍 一遍 一 遍 都 哭 一次 一 次 
70350	720076663	1519736056543	欲罢不能 不能 
70275	596946047	1509038179272	你 说 永远 不变 现在 又在 在哪 哪里 
70368	592498582	1508601962403	人在江湖 人在 江湖 飘 有谁 有 谁不 挨刀 
70311	711280758	1519059125537	去 寺庙 山里 听 最有 有感 有 感觉 
70405	466572593	1499626218296	很 干净 的 评论 区 很 自由 的 蔡 老师 
70106	703045998	1518402235321	是 啊 开 熏 
70447	722457134	1519912429273	在一起 一起 一 起 三个月 三个 三 个月 个 月 为了 你我 你 我 连 尊严 都 抛弃 到最后 最后 还是 没有 有 挽回 你 那你 你 走吧 可能 你 以后 后会 遇见 见 比我 我 好 的 但是 我 多 希望 望你 你 的 幸福 是 我 给你 你 的 啊 
70036	638409513	1512964653769	好听 听好 好听 
70111	711806820	1519113136661	共 举 安好 
70487	43616905	1446128268255	可是 看下 下面 评论 似乎 不知道 不知 知道 大哭 没记 记错 阳光 天使 比 爱情 告别 先出来 先出 出来 
70058	691881799	1517501506075	我 记得 得很 很久 前 听 的 不是 这样 的 改了 还是 是以 以前 的 版本 好听 太多 
70375	538157716	1503927549403	七夕 七 夕 打卡 呲牙 
70367	538161623	1503927577373	钱 钱 钱 钱 
70435	65924924	1454024069702	我会 我 会 娶 着 她 也 会 搁 来想 
70440	718964850	1519648059185	1 45 秒 的 等待 
70104	688153728	1517201760907	小时候 小时 时候 父亲 很喜欢 喜欢 听 收音机 收音 机 时常 买 磁带 带回来 带回 回来 放 因为 闽南语 闽南 语 是 我 的 方言 所以 听着 磁带 中 的 闽南语 闽南 语 歌曲 觉得很 觉得 得很 亲切 切 具有 有 一定 一 定 的 韵味 陈 雷 是 父亲 喜欢 的 一位 一 位 歌手 手 独特 的 标志 应该是 应该 该是 他 唱歌 总会 戴着 一顶 一 顶 帽子 台湾 挺多 闽南语 闽南 语 歌手 手 各有 有 各 的 特色 我 都比 比较 喜欢 
70122	714245597	1519291620453	这首 首歌 又上 上线 真是 好 惊喜 
70253	533612765	1503655089889	祝福 你 
70165	184719930	1468845618540	找 很久 久了 终于 在这 找到 它 爱心 
70151	721474181	1519838203679	这个 咬字 不舒服 舒服 
70107	635151544	1512657821820	成熟 就是 以前 屁大 大点 事 就 多愁善感 多愁 善感 现在 在即 即便 千山万水 千 山 万 水 单枪匹马 单枪 匹 马 也 可以 应付 付得 得来 火锅 可以 一个人 一个 一 个人 个 人 吃 电影 可以 一个人 一个 一 个人 个 人 看 一个人 一个 一 个人 个 人 走走停停 走走 停停 冷暖自知 冷暖 自知 自始自终 自始 始自 终 自给自足 自给 自足 有的 有 的 路 你 必须 一个人 一个 一 个人 个 人 走 这不是 这不 不是 孤独 而是 选择 
70237	223754500	1475481105421	好 
70262	694883747	1517755095799	识 唔识 识得 啊 
70147	363228969	1492869845315	你 不是 一个人 一个 一 个人 个 人 
70130	573961670	1507004219154	好听 
70340	511245850	1502800385992	好听 闽南人 闽南 南人 人前 前来 报道 
70033	665637115	1515380196177	我 觉得很 觉得 得很 很厉害 厉害 害了 
70303	519276215	1503367477684	很好 好听 
70380	261297303	1481131291662	是 我 想要 表达 的 意思 
70205	312895623	1487473634794	识别 错误 
70103	720548200	1519779415599	因为 秦 昊 小 厚 来 的 
70158	672119563	1515925404004	这首 首歌 和 蔡 振 南 有关 有 关 
70119	649878933	1514043846027	我 来了 
70280	499193094	1501979836499	其实 陈 雷 这个 歌手 手 唱歌 挺好 好听 的 闽南语 闽南 语 特有 有味 有 味道 大笑 
70391	143349156	1460984722572	有味 有 味 亲亲 听 马 世 芳 介绍 的 
70352	549577731	1504773623841	我 来了 
70362	586623414	1508068438886	强 强 强 强 
70464	8772187	1421280321124	因为 我 的 脚 有 八十八 八十 十八 八只 我 的 脚 要穿 穿上 上鞋 和 袜 砸 
70462	259578635	1480915959093	诶 呀 陈 磊 祝你 你 生日快乐 生日 快乐 你妈 你 妈 跟我 我 这儿 的 业务 太多 多了 给我 我们俩 我们 我 们 俩 累坏 坏了 好好 好过 过生日 生日 吧 啊 少 喝酒 多吃 吃饭 行啦 
70159	714368582	1519299436909	这道 菜 还可 可以 
70220	660622031	1514986313890	毕业 后 一直 一 直 很 浮躁 听听 古典音乐 古典 音乐 静静 静心 
70289	629472476	1512129989780	如果 你 听得 得多 多就 就不是 就不 不是 那么 说了 闽南语 闽南 语 歌 是 两个 两 个 极端 它可 可以 文雅 也 可以 通俗 像 早期 的 望 春风 雨夜 花 月夜 愁 淡水 暮色 双 雁 影 等等 的 词 都 非常 具有 有 美感 文言文 文言 文 味十足 十足 十 足 后来 收到 文化 评论 人 推崇 潘 丽 丽 的 画眉 整 张 专辑 那 歌词 是 路 寒 袖 写 的 甚至 歌词 后来 还 单独 独出 出了 诗集 
70083	442857313	1497743793845	wtf 耳朵 怀孕 了 
70207	698381995	1518033587116	就像 回到 到了 小时候 小时 时候 每天 听 闽南语 闽南 语 歌 
70474	705580074	1518587076985	回复 一下 一 下 但不 不能说 不能 能说 太多 
70394	604788438	1509757727234	喜欢 
70279	712942337	1519197462123	古琴 的 美 喜欢 的人 的 人才 懂 越 听 越 美 90 后 妹 纸 可爱 可爱 可爱 
70153	618447650	1511056521824	你 让 我 你 乎 我 站在 在车 车头 头等 整夜 归 暝 眼睛 目 睭 内 只有 有别 有 别人 成双 对 相对 孤单 的 我 望向 向天 天边 哪 颗 叨 一粒 一 粒 是 我 的 星 
70176	719236402	1519660446445	他 的 发音 令我 我 难受 
70143	878172	1373305549325	在 這 個 金 錢 的 世界 裡 很多人 很多 多人 都是 爲 了 金 錢 而出 賣 自己 其 實 這 也 能 理解 的 但是 我 們 心 裡 依然 保留 著 一 個 最 原始 的 自己 那就是 那就 就是 憨 阿呆 
70150	346449006	1491229515840	love 
71391	698808228	1518073913975	很少 能 找到 之前 在 捌零 论坛 有 收藏 
70099	713259922	1519218007151	冥想 瑜伽 时 最喜欢 喜欢 听 的 曲子 明镜止水 明镜 止水 
70816	547103417	1504533901463	现在 在想 想来 乐 梅 得 鼓足 多大 的 勇气 坚定信念 坚定 信念 走进 寒 松 园 
71365	60832712	1452490751236	应该是 应该 该是 于 丹 的 论语 心得 庄子 心得 什么的 什么 的 吧 
70743	682163108	1516705768722	乐 梅 呀 娘 只有 有 你 啊 
71732	526151131	1503415603685	陈星 的 歌 是 童年 小时候 小时 时候 不懂 大 了 再听 别样 的 感觉 
73866	680577151	1516565449116	大笑 
72460	183310684	1468575457073	哈哈 以前 就有 有 听 今次 收藏 翻 距 
71315	453922435	1498632496374	哈哈哈哈 哈哈哈 哈哈 哈哈哈 哈哈 哈哈 无意中 无意 意中 中听 听到 然后就 然后 就进来 就进 进来 
70048	452370120	1498490659982	他 是 我 听到 到过 没有 有 中国 国音 就是 听不出 不出 太多 中国 腔 的 歌手 手 亲亲 亲亲 亲亲 亲亲 
71371	38865838	1443861750038	我 是 蝶 还是 蝶 是 我 
71729	336944636	1490225526750	当年 的卡 的 卡带 还在 
71854	514603208	1503032376564	第一 一 嘻嘻 嘻嘻 
70122	714245597	1519291620453	这首 首歌 又上 上线 真是 好 惊喜 
70065	609058541	1510145210992	为了 后面 那首 玫瑰 堡垒 而 收藏 
71806	666389151	1515426315218	晚安 陌生人 陌生 生人 
73884	653648096	1514396047710	张文 文杰 觉得 神经病 神经 病 
72089	658454045	1514813634078	没人 人呢 
72399	565893561	1506234308654	歌词 求 哪个 大神 换了 
70745	365577252	1493099850993	大雾 迷茫 女鬼 上线 
70199	662528517	1515146558146	打扰 了 
70107	635151544	1512657821820	成熟 就是 以前 屁大 大点 事 就 多愁善感 多愁 善感 现在 在即 即便 千山万水 千 山 万 水 单枪匹马 单枪 匹 马 也 可以 应付 付得 得来 火锅 可以 一个人 一个 一 个人 个 人 吃 电影 可以 一个人 一个 一 个人 个 人 看 一个人 一个 一 个人 个 人 走走停停 走走 停停 冷暖自知 冷暖 自知 自始自终 自始 始自 终 自给自足 自给 自足 有的 有 的 路 你 必须 一个人 一个 一 个人 个 人 走 这不是 这不 不是 孤独 而是 选择 
70178	704596287	1518514491318	竟然 还有 有 编钟 憨笑 
71711	353618164	1491868134020	柴 我爱你 我 爱你 你 
74203	66982300	1454311860146	亲亲 好美 跟 专辑 的 天空 一样 一 样 清新 悠远 的 感觉 语文 不好 总之 好听 
70118	722872084	1519951957149	我 要 陪你走 陪你 你 走 很多 的 长街 小巷 我 要和 和你 你 过 很多 的 春夏秋冬 春夏 秋冬 我 要带 带你 你 辗转 却不 不流 流离 我 要给 给你 你 热烈 而又 安稳 
71749	582490844	1507703112348	怒 漂 是为了 为了 更好 的 归 
70192	687363212	1517135165833	不觉得 不觉 觉得 那是 在内 内心 的 纠结 中 奋进 吗 
71299	599534557	1509277191711	这个 版本 本应 应该是 应该 该是 磁带 转录 的 吧 哈哈 
71408	660912192	1515000543259	在 堪萨斯 萨斯 城 窗外 鹅毛大雪 鹅毛 大雪 
71698	382577734	1494759998109	我 也是 啊 大笑 
71745	579044584	1507379159613	冉 佳佳 路过 
70201	581953822	1507642898939	tsunano 打过 
72032	639457214	1513070024549	皱眉 
72507	707413398	1518736772311	过年 听 这个 
71971	571783653	1506823743913	加 一 
72435	256621564	1480498598798	沙发 
72358	708111698	1518792613230	听了 好多年 好多 多年 的 歌 
72523	566200582	1506255711521	好听 
71795	716778450	1519472776135	牛 逼 
72360	574077908	1507011847484	歌 很好 好听 
71785	391095740	1495565065623	我 91 年 还没有 还没 没有 有 恋爱 啊 
70584	700652212	1518200693948	你 开心 我 就 心甘情愿 心甘 情愿 
72501	57778532	1451522660074	it s me 
72420	593842626	1508739754589	那时候 那时 时候 徐 良 是不是 不是 也有 有 一首歌 一首 一 首歌 首 歌 叫 这个 名字 两首歌 两首 两 首歌 不是 一个 一 个 档次 怎么 就 没 火 呢 
70202	366535241	1493200374261	啊 
72491	626829518	1511875713302	外星 外星 外星 跳舞 跳舞 跳舞 
71705	156494341	1463578460085	大笑 
72343	652951577	1514346353279	同名 可爱 
71367	58308065	1451671465685	失眠 就 听 这个 
72449	680434651	1516551046649	第一次 第一 一次 一 次 在 云 村 坐 沙发 舒服 
70607	58155565	1451632655645	代表 歌曲 
72446	245876565	1478990703666	那个 这就 就是 被 diss 的 俊 生 吗 
71783	390247150	1495478235977	流泪 
70592	678002204	1516375781566	你 选择 了 沉默 这叫 冷暴力 暴力 
70540	722313058	1519905305410	分手 手 不到 一个月 一个 一 个月 个 月 吧 满脑子 脑子 都是 甜蜜 的 回忆 她 再也不是 再也不 再也 不是 我 的 了 
71771	447367320	1498107308311	会有 有 那一天 那一 一天 一 天 
72363	388913289	1495364002028	呐 呐 呐 
72040	717191796	1519493557169	作曲 他 儿子 
70508	721318335	1519831142587	你 会 忽然 觉得 得有 有的 有 的 时候 你 宁愿 闭着 着眼 眼睛 看 也 不愿意 不愿 愿意 睁着 着眼 眼睛 去想 
70494	11174078	1424528466326	good night 
72307	684593907	1516912586258	我 当然 爱你 你 傻 老婆 
72232	686540630	1517065026701	永远 的 凯 鲁 亚 克 永远 的 在 路上 
70517	189978515	1469707748246	听 这个 压马路 马路 会 起飞 的 鬼脸 
70501	38898518	1443860527590	然而 第一 一句 一 句 我 就 喜欢 大笑 
70300	722316479	1519906306494	时起时伏 绝 而 未 绝 断 而 未 断 正是 人生 生起 起伏 伏 坎 坎坷 坷 一支 一 支 曲 一人 一 人生 人 生 
72317	648209715	1513898982897	梦想 想在 我 失身 前 早就 死翘翘 翘翘 
70510	700042983	1518168471068	吉他 他 春晚 现场 回来 
70490	643294942	1513427678582	踩 一 踩 
72253	689495798	1517313287110	国宝 家 宝 是 我 爱美 美人鱼 美人 人鱼 里 的 名字 串 剧 了 
70036	638409513	1512964653769	好听 听好 好听 
71728	579802002	1507439761879	就是 小时候 小时 时候 听着 长大 现在 回过头来 回过 过头 来听 似乎 才能 能听 听懂 其中 的 韵味 
70493	712163282	1519133015736	我 现在 开始 有点 有 点 准备好 准备 备好 好要 面对 长大 的 时候 有点 有 点 长 完了 剩下 就是 废话 了 
71746	629263193	1512113603060	沙发 
70182	258562791	1480775319381	无意间 无意 间 搜到 的 歌 停留 留了 
74210	200513359	1471420898936	好听 
71657	328274804	1489280317667	你 这话 话说 说的 的 太 绝对 俺 90 的 一直在 一直 一 直 在 听 现在 去 ktv 也 唱 奸笑 奸笑 
70137	700431053	1518187348646	泪 目 流泪 终于 于我 我 石 回归 网易 云 
71312	698541617	1518057010320	但应 应该 该不是 不是 原唱 
71683	581332965	1507569390118	厉害 厉害 
70693	387970433	1495284088700	好听 钟情 
71950	696181871	1517871121662	這 
71954	639898943	1513110129100	奸笑 奸笑 没人 
72626	502527870	1502200262310	好听 色 色 
74265	17436963	1430926291444	竟然 只有 有 一张 一 张 专 
74456	717755387	1519548554240	听了 伴奏 音 决定 定在 在给 电影 过 一遍 一 遍 
